KGun_ID,Kuni_ID,M17G_ID,Ken_Nm,Kuni_Nm,Gun_Nm,MeijiYear,Notes,RSI_19Sep07,RSIX19Sep07,RSI_11Sep07,RSIX11Sept07,RSI_9Jun07,RSIX9Jun07,CPZ,Hi_LUH,Sum_Pop,URC,Pct_class,Size_class,Pct_Urb,AreaGIS,Calc_Pop,JPT_ID,G277,G278,G001_cho,G001_km2,G002_cho,G282_km2,G1_G2,Missing,G4_G5,G004_cho,G005_cho,G006_cho,G007_yen,G009_cho,G010_yen,G137,G402_cho,G405_cho,G016_cho,G016_km2,G408_cho,G398,G399,G021,g021P,g015R,g21_g305,G347,G026,G032,G033,G034,G035,G036,G037,G038,G039,G301,G302,G303,G304,G305,G306,G316,G318,G319,G320,G321,G322,G323,G336,G337,G040,G041,G338,G339,G340,G341,G029,G030,G031,G348,G283,G284,G285,g303_g285,G286,G525,G523,G042,G043,G044,G045,G046,G047,G324,G325,G326,G360,G361,G362,G054,G055,G056,G057,G063,G064,G065,g41,g42,G077,G078,G085,G086,G090,G092,G095,G099,G100,G751,G752,G108,g56,g57,G111,G112,G119,g60a,g60b,G120,G121,G122,G123,G124,G359,G125,g287,G126,G329,g288,G127,G130,G131,G128,G134,G135,G133,G307,G308,G309,G141,G142,G145,G152,G153,G310,G158,G159,G160,G1080,G313,G334,G335,G161,G162,g85,g86,g87,g88,G203,G206,G260,G263,G114,g94,g95,g96,g97,g94_97,g94_sum,g94_,g94r,g94c,g94k,g95conv,g95_hash,g95r,g95c,g95k,g96conv,g96_hash,g96r,g96c,g96k,g97conv,g97_hash,g97r,g97c,g97k,g98a,g99b
808,8,8,Akita,Ugo,Yuri,M20,,97.98745922,3,90.15323994,5,87.85601921,5,5,6,15459,4,2,2,19.31336906,1623,15459,08081,242,77197,46420.4122,460.490489,38790.88,1622.8,85211.2922,163638.197,,17397.17,29023.242,13943.9,3801560,3453.27,268249,4069809,382.2,131.3,1123,11.14016,155.3,18520.17,84088.2922,14478,3.0770134,44549,-443,14921,66,1222,44,1642,2877,13320,335,26252,36746,1266,4519,13655,62998,14921,67517,82438,5785,76653,2864,2921,39572,37081,42436,40002,3,2,5,42439,40004,82443,80043,41019,39024,44549,41019,39024,80043,,14478,5.52859511,105.1122386,2601,,,629,,,-1972,,,,,3230,1663057,2913327,1862121,4899922,137,11962,27705.4614,,,1863179,9000522,14086916,15829,19,,19,10,4.17,12,7,11,01,025,108,56,1220,1121,99,63,210,388,134,326,698,552,3.401528223,98,650,40.05422726,13032,4676,1743,6419,343,17,360,5019,1760,6779,129470.37,109851.05,95046.17,7254,2782,10036,5327,3460,1395,3125,10182,4885,10036,235,398,065,06,1,,12,1149,13,8229.05,1077,0,0,120079,9120,766074,129199,,,0,,0,,,0,,120079,,120079,,,9120,,9120,,,20,1057
809,8,9,Akita,Ugo,Akumi,M20,,105.546412,2,94.73254267,4,94.96527888,4,4,5,22259,4,2,2,26.73625291,736,22259,08091,286,74944,20662.4,204.971008,29403.5,736.338,50065.9,74250.07563,50065.9,13056.9,37009,10186.5,3719308,2870.4,342084,4061392,534,364.7,843.5,8.36752,4847.9,13900.4,49222.4,13081,4.943123614,64661,-1080,14161,65,773,18,1161,1793,12788,582,27477,39814,791,2954,13370,67291,14161,70245,84406,3745,80661,1934,1811,40265,40396,42199,42207,1,0,1,42200,42207,84407,83254,41501,41753,64661,41501,41753,83254,,13081,6.364498127,99.39645055,1851,,,1205,,,-646,,,,,3056,6758,7791,2690,4406,80,2369,9146.8,,,1220697,3124792,5128955,4495,18,18,12,2.08,0.458,12.333,6333,105,0017,003,312,553,1589,1280,309,94,148,340,272,426,977,774,10.51147707,139,913,123.9919711,13598,4938,870,5808,,,,,,,136480.03,105790.52,85416.63,4951,2935,7886,4023,12950,3406,9881,20379,6275,7886,28,5,25,13,3,25,4,2,31,16037.8,1801,0,0,8.315740741,0,49.89444445,8.315740741,,,0,,0,,,0,,8.315740741,,8,11,22,0,,,0,,15,1786
1001,10,1,Gunma,Kôzuke,Higashigunma,M20,,107.0323647,2,106.6263637,2,112.7349866,1,1,5,12432,3,1,3,59.74912289,134,12432,10011,page 470 関東編,,1956.8,19.411456,223.3,133.538,2180.1,13465.56418,2180.2,1519.7,660.5,922,601262.67,597.7,107845.5,709108.17,763.4,241.1,257.8,2.557376,2927.9,1777.5,1922.3,4795,4.339311783,20807,316,4479,12,1053,66,1324,2331,3125,235,4859,7814,1119,3655,3360,12673,4479,16328,20807,4774,16033,2377,2397,7984,8049,10361,10446,2,2,4,10363,10448,20811,,,,20807,10361,10446,20807,,4795,4.339311783,99.1862914,1878,,,9306,,,7428,,,,,11184,4065,8775,2525,3423,1,589,4.5,,,4045004,21343,77915,2805,45,50,55,5.5,3,,,167,015,049,182,653,495,,,39,90,91,73,123,331,235,17.59798709,36,271,202.9384894,4947,1823,1055,2878,10,0,10,1833,1055,2888,37188.63,21586.68,15032.38,1421,149,1570,991,457,122,350.5,1570,2909,1570,,,15,14,32,15,0,0,30,27669.7,0,0.141666667,0,0.086111111,0,1.650000002,0.227777778,,,5,6,0,0,,,,0.086111111,,,3,6,0,0,,,,,
1002,10,2,Gunma,Kôzuke,Nishigunma,M20,,111.8780185,1,108.3052818,1,107.2591719,2,2,5,13415,6,4,3,11.87010574,435,13415,10021,page 470 関東編,,29854.3,296.154656,10809.8,434.784,40664.1,43842.29102,40664.1,14927.7,25736.4,5440,3290871.75,9487.7,1550114,4840985.75,741.2,232.4,1538.5,15.26192,3177.1,16466.2,39125.6,22986,4.916209867,113004,-1195,24181,33,817,39,1083,1862,22093,1232,32669,53209,856,2945,23325,85878,24181,88823,113004,3801,109203,1900,1901,54762,54441,56662,56342,8,3,11,56670,56345,113015,,,,113004,56670,56345,113015,,24181,4.673710765,100.5768036,2888,,,8291,,,5403,,,,,11179,56075,67969,30329,43451,44,5102,676,,,1331632,3768918,2660661,13071,40,50,35,3.6,1.8,,,163,015,065,532,3019,2264,,,169,479,515,289,457,1460,2137,49.15084272,226,2363,543.4882608,19278,7406,4533,11939,243,48,291,7649,4581,12230,186786.57,143170.97,82272.88,13533,2592,16125,6759,6224,3141,6253,16124,8056,16125,796,954,228,182,304,282,1,0,141,133987,75,0.031018519,0.222222222,0.450925926,0.126851852,5.143518522,0.831018519,,,1,7,0.222222222,,,8,0,0.450925926,,,16,14,0.126851852,,,4,34,,
1003,10,3,Gunma,Kôzuke,Midono,M20,,113.0268107,1,112.0847505,1,110.3767749,1,1,6,4113,6,3,4,14.52689577,87,4113,10031,45,31440,8455.3,83.876576,3383.9,87.454,11839.2,8818.594333,11839.2,4897.9,6941.3,700.2,434911.52,4197.7,729794.1,1164705.62,865.8,283.6,441.1,4.375712,349.2,5339,11398.1,5738,4.934297665,28313,-155,5893,9,19,2,39,39,5561,311,8624,13718,21,78,5872,22342,5893,22420,28313,99,28214,58,41,14185,14029,14243,14070,3,0,3,14246,14070,28316,,,,28313,14243,14070,28313,,5738,4.934297665,101.2295665,919,,,3343,,,2424,,,,,4262,19548,16616,6466,9723,9,1060,470.1,,,3058468,99997,380292,2260,,,,,,,,141,015,03,116,905,617,,,18,115,129,112,185,376,503,57.51595124,77,580,663.2057996,5470,2012,1210,3222,130,37,167,2142,1247,3389,54926.44,35167.16,10873.48,4432,1025,5457,2291,2302,846,1997,5439,436,5457,157,191,12,12,19,15,0,0,45,55039.5,45,0,0,0.235185185,0.002777778,1.425,0.237962963,,,,,0,0,,,,0.235185185,,,8,28,0.002777778,,,,6,,
1004,10,4,Gunma,Kôzuke,Tago,M20,,98.59433991,3,95.37727018,3,95.95372862,4,4,,,8,,6,0,110,,,28,12616,6807.1,67.526432,2371.9,109.533,9179,11044.97328,9179,1987,7192,328.1,174751.06,1658.9,222073,396824.06,655,207.9,178.3,1.768736,354.9,2165.3,9000.7,2216,5.130415162,11369,-91,2307,4,38,3,47,74,2178,88,3523,5418,41,121,2266,8941,2307,9062,11369,162,11207,85,77,5701,5506,5786,5583,1,0,1,5787,5583,11370,,,,11369,5786,5583,11369,,2216,5.130415162,103.636038,580,,,760,,,180,,,,,1340,6021,6211,2317,4593,4,669,1260.8,,,570285,62332,883,212,,,,,,,,,,,20,87,240,,,6,36,78,29,66,133,300,27.38900605,38,338,308.5828015,1954,786,498,1284,14,0,14,800,498,1298,17877.77,13424.35,4368.89,1875,237,2112,948,1619,232,1041.5,2799,195,2112,330,421,,,,,0,0,10,11801.6,5,0,0,0.036574074,0.056481481,0.501851849,0.093055555,,,0,,0,0,,,,0.036574074,,,1,19,0.056481481,,,2,2,,
1005,10,5,Gunma,Kôzuke,Minamikanra,M20,,90.56103928,5,88.14044007,5,86.17557266,5,5,,,8,,6,0,311,,,page 488 関東編,,10003.4,99.233728,6543.5,311.105,16546.9,31370.87829,16546.9,3195.9,13351,6.9,1884.46,3189,204514.7,206399.16,339.1,163.5,94.1,0.933472,222.9,3290,16452.8,1873,5.263747998,9859,-33,1906,17,0,0,0,0,1854,52,3143,4810,0,0,1906,7953,1906,7953,9859,0,9859,0,0,4997,4862,4997,4862,0,0,0,4997,4862,9859,,,,9859,,,10187,,1873,5.438868126,,194,,,522,,,328,,,,,716,4176,6465,1218,2506,13,860,5709.4,,,968968,148417,86575,915,,,,,,,,,,,0,3,166,,,2,13,22,45,37,99,495,15.91102682,29,524,168.4318799,1492,578,423,1001,389,274,663,967,697,1664,9369.44,5701.42,47.11,1730,66,1796,1126,600,37,337,1763,110,1796,433,800,,,,,0,0,4,531.56,0,0,0,0,0.391666667,1.958333335,0.391666667,,,0,,0,0,,,,0,0,,,,0.391666667,,,14,6,,
1006,10,6,Gunma,Kôzuke,Kitakanra,M20,,99.00412897,3,93.41118895,4,95.55886457,4,4,7,2305,7,5,5,3.987889273,508,2305,10061,page 488 関東編,,28454.9,282.272608,14276.4,507.697,42731.3,51194.61531,42731.2,8612.3,34118.9,1243.5,734906.45,7368.8,1109209,1844115.45,706,248.2,684.1,6.786272,433.2,9296.4,42047.2,11324,5.104203462,57800,-193,11517,25,246,15,313,558,10896,360,17740,27672,261,871,11256,45412,11517,46283,57800,1132,56668,559,573,28636,28032,29195,28605,2,3,5,29197,28608,57805,,,,57800,29195,28605,57800,,11324,5.104203462,102.0625765,1649,,,4226,,,2577,,,,,5875,31366,21001,10836,18666,3,2695,8429.3,,,3566379,550071,47786,3590,,,,,,,,164,017,055,116,726,1047,,,45,178,284,153,266,610,1106,21.78464714,118,1224,241.0886808,9731,4255,2961,7216,40,20,60,4295,2981,7276,70850.25,54614.26,18372.81,5979,1328,7307,4867,608,1832,2136,7307,4210,7307,360,388,2,14,5,33,0,0,32,30881.2,3,0,0,0.318055556,0.258333333,3.200000001,0.576388889,,,0,,0,0,,,,0.318055556,,,11,27,0.258333333,,,9,18,,
1007,10,7,Gunma,Kôzuke,Kataoka,M20,,97.12171592,3,93.5037846,4,97.79256771,3,2,,,8,,6,0,33,,,3,4268,980.7,9.728544,578.2,33.013,1558.9,3328.93012,1558.9,484.9,1074,207.8,144722.14,277.1,43489.69,188211.83,731.9,171.2,51.6,0.511872,313.2,536.5,1507.3,666,4.942942943,3292,-1,667,1,2,0,4,6,651,14,987,1628,2,10,665,2615,667,2625,3292,12,3280,6,6,1638,1642,1644,1648,0,0,0,1644,1648,3292,,,,3292,1644,1648,3292,,666,4.942942943,99.75728155,63,,,38,,,-25,,,,,101,2228,1782,2034,2376,0,283,359.1,,,370835,13385,28,30,,,,,,,,,,,0,27,32,,,2,3,6,3,15,23,40,12.11643898,5,45,136.3099385,400,168,132,300,,,,,,,5388.83,5338.08,3618.13,587,65,652,282,252,128,254,662,15,652,,,,,,,0,0,4,2020.68,2,0,0,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,
1008,10,8,Gunma,Kôzuke,Usui,M20,,99.37592609,3,101.4295173,2,104.2148847,2,2,6,3588,7,5,5,7.654889913,383,3588,10081,78,41479,16182.1,160.526432,14774.1,382.802,30956.2,38600.58485,30956.2,7310.5,23645.7,2009.6,1196739.28,5300.9,815461,2012200.28,779.7,241.3,609.1,6.042272,364.8,7919.6,30347.1,10007,4.683921255,46872,571,9436,33,171,147,195,380,8696,422,14330,22531,318,575,9118,36861,9436,37436,46872,893,45979,366,527,23026,22953,23392,23480,0,1,1,23392,23481,46873,,,,46872,23392,23480,46872,,10007,4.683921255,99.62521295,1519,,,6912,,,5393,,,,,8431,24202,20829,23501,31996,9,2880,7085.1,,,5263645,94208,415003,2220,,,,,,,,158,069,042,195,1295,1112,,,70,273,241,158,260,713,880,22.98838564,95,975,254.7008636,7936,3347,2131,5478,119,68,187,3466,2199,5665,87164.55,59603.37,29915.96,7043,1837,8880,4601,4504,970,3222,10075,556,8880,65,54,,,,,0,0,60,51139.2,0,0.253703704,0,0.088888889,0.064814815,2.887037041,0.407407408,,,9,8,0,,,0,,0.088888889,,,3,12,0.064814815,,,2,20,,
1009,10,9,Gunma,Kôzuke,Agatsuma,M20,,90.81188262,5,90.56298752,5,90.80640008,5,5,,,8,,6,0,1404,,,89,25039,27022.8,268.066176,86517.8,1403.92,113540.6,141567.0062,113540.5,7414.3,106126.2,989.8,421024.78,6424.5,745489.1,1166513.88,611.5,206.5,504.3,5.002656,325.7,7918.6,113036.3,7918,4.791740338,37941,386,7532,53,16,0,39,37,7265,251,11635,18698,16,76,7516,30333,7532,30409,37941,92,37849,55,37,18900,18949,18955,18986,0,1,1,18955,18987,37942,,,,37941,18955,18986,37941,,7918,4.791740338,99.8367218,720,See #100-106,,2137,,,1417,,,,,2857,16405,12757,6810,12480,81,4720,45301.6,,,3812849,500478,676653,3516,,,,,,,,208,07,031,33,104,1003,,,44,313,124,136,188,743,1622,11.55336486,39,1661,118.3115847,6378,2435,1124,3559,18,0,18,2453,1124,3577,49784.33,35236.05,10526,6517,914,7431,3318,3728,626,2490,7672,101,7431,939,1016,14,17,,16,20,33,28,8520.85,0,0,0.124537037,0.2875,0.568055556,5.437037039,0.980092593,,,0,,0.124537037,,,4,29,0.2875,,,10,21,0.568055556,,,20,27,,
1010,10,10,Gunma,Kôzuke,Sai,M20,,118.0573309,1,115.5142805,1,112.2955562,1,1,7,3098,7,5,5,9.212287014,95,3098,10101,40,21609,8105.7,80.408544,935.1,94.533,9040.8,9532.419078,9040.7,4764.5,4276.2,1273.7,731318.34,3490.8,543146.1,1274464.44,697.7,199.5,681,6.75552,370.8,5445.5,8359.8,6480,5.189660494,33629,-79,6559,18,204,6,322,489,6057,292,10146,16113,210,811,6349,26259,6559,27070,33629,1021,32608,526,495,16203,16405,16729,16900,6,3,9,16735,16903,33638,,,,33629,16729,16900,33629,,6480,5.189660494,98.98816568,1489,,,2948,,,1459,,,,,4437,21369,15030,13537,18810,1,1344,169.2,,,1849819,208851,3410,1859,,,,,,,,165,012,059,95,1311,698,,,38,169,136,128,161,434,617,65.26821322,44,661,699.2267251,6098,2032,917,2949,260,265,525,2292,1182,3474,56906.7,39638.6,18283.41,3200,1227,4427,1853,2261,900,2030.5,5014,2132,4427,9,10,,,,,0,0,36,42273.6,128,0,0.057407407,0.015277778,0,0.493518517,0.072685185,,,0,,0.057407407,,,2,4,0.015277778,,,,33,0,,,0,,,
1011,10,11,Gunma,Kôzuke,Tone,M20,,92.67403828,4,92.81498469,4,93.44772781,4,4,6,3909,6,4,5,10.82915478,1298,3909,10111,116,30815,17908.6,177.653312,375287.8,1297.58,393196.4,130844.0052,393196.4,8329.4,384867,1694.1,724772.31,6635.3,771603.3,1496375.61,659.2,262.9,556.3,5.518496,267.4,8885.7,392640.1,7919,4.55827756,36097,9,7910,46,170,7,237,401,7395,338,10586,16963,177,638,7733,27549,7910,28187,36097,815,35282,407,408,17981,17301,18388,17709,1,0,1,18389,17709,36098,,,,36097,18388,17709,36097,,7919,4.55827756,103.8342086,806,,,3281,,,2475,,,,,4087,14593,19970,5779,15818,16,3997,365618,,,2226738,150992,229449,1550,,,,,,,,24,01,025,82,263,863,,,21,166,182,154,238,527,1627,12.53872594,94,1721,132.631514,5661,2339,1237,3576,125,295,420,2464,1532,3996,59929.34,41682.99,18118.65,7254,749,8003,3042,4481,590,2830.5,8113,-93,8003,936,1181,13,14,25,29,0,5,30,13672.9,4,0,0.014351852,0.200462963,0.556018519,4.083333337,0.770833334,,,0,,0.014351852,,,,31,0.200462963,,,7,13,0.556018519,,,20,1,,
1012,10,12,Gunma,Kôzuke,Minamiseta,M20,,106.5038506,2,98.63745596,3,98.90169605,3,3,,,8,,6,0,616,,,page 475 関東編,,29095.5,288.62736,28103.9,616.067,57199.4,62122.31522,57299.4,11020.5,46278.9,4199.6,2544566.9,6820.9,1058572,3603138.9,764.8,247,1292.5,12.8216,1001.6,12313,55906.9,13398,5.47044335,73293,-60,13458,48,704,30,944,1638,12282,442,22603,34650,734,2582,12724,57253,13458,59835,73293,3316,69977,1648,1668,34885,35092,36533,36760,4,2,6,36537,36762,73299,,,,73293,36533,36760,73293,,13398,5.47044335,99.38248096,1664,,,4267,,,2603,,,,,5931,22719,38506,24126,38220,0,4346,8984,,,5458527,971722,437478,3451,,,,,,,,,,,66,805,1653,,,100,409,385,257,361,1011,2436,39.5411538,110,2546,413.2667388,11818,4952,2578,7530,115,8,123,5067,2586,7653,127290.42,105122.66,63614.71,10407,1758,12165,5856,5572,737,3523,12165,1293,12165,308,122,,,,,10,71,72,47971.7,7,0.032407407,0,0.144907407,0.234259259,2.299999993,0.411574073,,,1,10,0,,,0,,0.144907407,,,5,13,0.234259259,,,8,26,,
1013,10,13,Gunma,Kôzuke,Kitaseta,M20,,91.67509211,5,92.6539937,4,92.51194009,4,4,,,8,,6,0,287,,,page 475 関東編,,4096.1,40.633312,17941.1,286.571,22037.2,28896.94464,22037.2,1745.6,20291.6,67.1,27311.36,1678.5,176470.5,203781.86,477.8,158,79.4,0.787648,273.5,1825,21957.8,1078,5.011131725,5402,-20,1098,9,4,0,5,10,1036,58,1680,2609,4,15,1094,4289,1098,4304,5402,19,5383,9,10,2716,2667,2725,2677,0,0,0,2725,2677,5402,,,,5402,2725,2677,5402,,1078,5.011131725,101.7930519,109,,,242,,,133,,,,,351,3846,4770,889,2620,14,681,8481.9,,,149992,3783,70,70,,,,,,,,,,,0,16,135,,,12,22,12,20,53,103,290,10.11965621,10,300,104.6860987,862,363,191,554,2,0,2,365,191,556,7591.75,5829.59,682.61,982,112,1094,438,802,37,438,1277,4,1094,184,331,,,,,0,6,7,829.04,1,0,0,0,0,0,0,,,,,0,,,,.,0,,,,,0,,,,,,
1014,10,14,Gunma,Kôzuke,Yamada,M20,,116.5209824,1,111.4446135,1,109.5642283,1,1,6,3983,7,5,5,8.526716904,144,3983,10141,64,37050,13994.4,138.824448,3452,143.762,17446.4,14496.52113,17446.3,4455.7,12990.6,1950,1205651.67,2505.7,402567.5,1608219.17,775.5,253.9,689.1,6.835872,359.4,5144.8,16757.3,9421,4.958284683,46712,743,8678,20,34,5,48,83,8166,473,13961,23942,39,131,8639,37903,8678,38034,46712,170,46542,82,88,22127,24415,22209,24503,6,4,10,22215,24507,46722,,,,46712,22209,24503,46712,,9421,4.958284683,90.63788108,1643,,,7421,,,5778,,,,,9064,18928,15182,9647,11627,34,940,206.9,,,7729818,1037422,1195339,2572,,,,,,,,174,01,065,152,1550,1048,,,30,206,284,151,256,613,883,61.42095964,95,978,680.2910366,8087,2541,1402,3943,636,249,885,3177,1651,4828,68508.38,49174.85,30141.71,3462,2051,5513,2199,2335,1362,2529.5,5896,3165,5513,234,212,,,,,0,0,46,75702,6,0,0,0.306018519,0.028703704,1.979629634,0.334722223,,,0,,0,,,0,,0.306018519,,,11,1,0.028703704,,,1,2,,
1015,10,15,Gunma,Kôzuke,Nitta,M20,,113.2651944,1,108.8447495,1,108.0451588,1,1,7,2978,7,5,5,6.449237699,195,2978,10151,118,67155,14616.9,144.999648,1358,195.481,15974.9,19711.70717,15975,8036.1,7938.9,3255.7,1970895.12,4780.4,799841.3,2770736.42,797.7,238.7,962.2,9.545024,401.9,8998.3,15012.7,8044,5.740427648,46176,-170,8214,15,14,1,18,32,7912,287,14265,23647,15,50,8199,37912,8214,37962,46176,65,46111,32,33,22177,23934,22209,23967,8,8,16,22217,23975,46192,,,,46176,22209,23967,46176,,8044,5.740427648,92.66491426,2332,,,3316,,,984,,,,,5648,21190,18994,16412,21051,7,1315,114.2,,,8280754,954403,540542,2857,,,,,,,,138,01,062,185,1480,818,,,30,62,225,138,226,455,875,44.76138346,121,996,509.5124334,8709,3123,1084,4207,,,,,,,96087.47,81594.82,49273.21,6398,1520,7918,2170,3391,1738,3433.5,7299,296,7918,,,,,,,0,0,54,41939.5,103,0,0.010185185,0.089351852,0.034722222,0.781018517,0.134259259,,,0,,0.010185185,,,,22,0.089351852,,,3,13,0.034722222,,,1,15,,
1016,10,16,Gunma,Kôzuke,Ôra,M20,,113.3826124,1,112.334865,1,107.3054148,2,2,6,8644,6,4,3,12.38005213,191,8644,10161,92,80504,15544.3,154.199456,2787.5,191.256,18331.8,19285.67107,18331.8,10438.5,7893.3,3839.1,1624833.85,6599.4,898093.9,2522927.75,797.3,245.5,1367.1,13.561632,341.4,11805.6,16964.7,12032,5.803025266,69822,-752,12784,21,595,16,922,1507,11721,452,21106,33503,611,2429,12173,54609,12784,57038,69822,3040,66782,1517,1523,32827,33955,34344,35478,5,7,12,34349,35485,69834,,,,69822,34344,35478,69822,,12032,5.803025266,96.80365297,4496,,,2540,,,-1956,,,,,7036,58386,37056,15525,20145,0,1799,606.7,,,4764946,473893,264191,2127,,,,,,,,145,09,064,168,2199,1326,,,79,240,300,263,348,763,1071,55.99824319,119,1190,622.2027021,11451,3422,1035,4457,146,8,154,3568,1043,4611,103256.38,77843.18,40623.47,8018,2312,10330,6677,8104,1274,5326,16055,2454,10330,215,179,,,,,0,0,76,36043.9,735,0,0,0.278703704,0,1.672222224,0.278703704,,,0,,0,,,0,,0.278703704,,,10,2,0,,,0,,,
1017,10,17,Gunma,Kôzuke,Nawa,M20,,120.1005294,1,111.7164563,1,106.1071044,2,2,,,8,,6,0,66,,,62,30086,4940.2,49.006784,596,65.515,5536.2,6606.33256,5536.2,3869,1667.2,1649.2,1083341.5,2219.8,356617.7,1439959.2,845.4,271.1,347.3,3.445216,359.7,4216.3,5188.9,3918,7.052577846,27632,-358,4276,9,46,1,90,128,4024,205,6703,16435,47,218,4229,23138,4276,23356,27632,265,27367,136,129,10727,16640,10863,16769,2,0,2,10865,16769,27634,,,,27632,10863,10769,27632,,3918,7.052577846,100.8728758,1038,,,1109,,,71,,,,,2147,14857,14249,9176,10743,0,1037,14.7,,,1824269,91481,8272,694,,,,,,,,,,,40,392,400,,,23,54,121,80,83,199,461,70.36556514,41,502,766.2367397,3710,1252,428,1680,169,110,279,1421,538,1959,46762.85,40743.27,27083.76,3641,773,4414,1575,2806,400,1803,4781,-138,4414,,,,,,,0,0,28,26431.2,209,0,0.031481481,0.113425926,0,0.900925923,0.144907407,,,0,,0.031481481,,,1,8,0.113425926,,,4,5,0,,,0,,,
1101,11,1,Tochigi,Shimotsuke,Kawachi,M20,Cows/horses bred from m21,106.4290378,2,102.2081337,2,100.087365,3,3,5,11291,6,4,3,11.25992261,608,11291,11011,234,110163,40563,402.38496,8041.4,608.035,48604.4,61312.39286,48604.4,17321.6,31282.8,8768.712,3180125.78,8552.888,899226.9,4079352.68,549.8,182.2,1777.742,17.63520064,603.7,19099.342,46826.658,15212,6.214435972,94534,-1717,16929,54,1527,2265,833,25,12627,510,32777,43970,3792,858,13137,76747,16929,77605,94534,4650,89884,2360,2290,45404,44480,47764,46770,2,1,3,47766,46771,94537,100276,50959,49317,94534,50959,49317,100276,,15212,6.591901131,103.3294807,1014,605,409,2337,1494,843,1323,889,434,2099,1252,3351,49648,43778,22245,36132,12,6869,432.4011,,,90378,15973,19470,9249,25,30,,2.5,1,15,13,15,08,038,537,1523,1691,,,141,94,489,303,493,899,1427,23.46904372,98,1525,250.8079305,14938,5324,2024,7348,350,92,442,5674,2116,7790,175279.29,115326.63,79532.17,8051,1869,9920,34194,21983,3767,14758.5,59944,7009,9920,,,2,25,35,3,0,0,81,99083,232,0,0,2833.805556,0,17002.83334,2833.805556,,,0,,0,0,,,,2833.805556,,,102017,,0,0,,,,,
1102,11,2,Tochigi,Shimotsuke,Haga,M20,Cows/horses bred from m21,104.7733827,2,97.11467453,3,94.43042766,4,4,7,2889,7,5,5,3.57081057,592,2889,11021,195,134762,37420.1,371.207392,8446.1,592.21,45866.2,59716.64818,45926.2,16771.8,29154.4,9285.053,3385081.68,7486.747,766819.2,4151900.88,465.6,147.4,1337.823,13.27120416,384.1,18109.623,44528.377,10865,7.443442246,80873,-63,10928,44,119,153,54,1,10528,128,30297,39593,272,55,10656,69890,10928,69945,80873,327,80546,173,154,40825,39721,40998,39875,1,0,1,40999,39875,80874,80906,40853,40053,80873,40853,40053,80906,,10865,7.446479521,101.9973535,962,605,357,1203,800,403,241,195,46,1405,760,2165,39371,38377,11991,22970,0,6457,880.0927,,,71740,9544,4716,4378,20,20,30,0.66,0.5,15,7,13,07,033,141,611,1618,,,122,209,445,272,475,901,1245,21.02294794,129,1374,232.0122929,12758,3246,1343,4589,223,76,299,3469,1419,4888,178159.78,122931.36,84641.68,7371,3000,10371,28820,27916,7800,21758,64536,557,10371,294,144,18,2,25,23,0,0,68,22814,447,259.0555556,0,2631.666667,0,17862.44445,2890.722223,,,9326,,0,0,,,,2631.666667,,,94740,,,,,,,,
1103,11,3,Tochigi,Shimotsuke,Shioya,M20,Cows/horses bred from m21,95.90908834,4,92.85732322,4,90.57150525,5,5,7,2819,7,5,5,5.858636241,1370,2819,11031,151,55583,31039,307.90688,171494.1,1369.83,202533.1,138129.4746,202533.1,10382.5,192150.6,5996.061,1688531.2,4386.439,404870.6,2093401.8,407.8,134,926.7715,9.19357328,334.2,11309.2715,201606.3285,6934,6.789299106,47077,607,6327,34,255,340,131,2,5652,80,17385,23232,595,133,5732,40617,6327,40750,47077,728,46349,386,342,23037,23312,23423,23654,0,0,0,23423,23654,47077,48117,24129,23988,47077,24129,23988,48117,,6934,6.939284684,100.5877939,482,298,184,800,501,299,318,203,115,799,483,1282,11065,9934,12269,17549,15,7462,164096.352,,,32993,6481,2079,1263,24,29,25,2,1.5,15,12,17,08,02,117,394,883,,,22,93,192,153,227,538,959,7.000868721,64,1023,74.68079981,7658,2708,871,3579,70,37,107,2778,908,3686,89347.89,65135.61,42246.6,4415,2192,6607,14287,15775,6834,14721.5,36896,-280,6607,34,78,09,14,14,11,0,181,31,6865,144,708.6388889,0,3308.694444,0,25521.27778,4017.333333,,,25511,,0,0,,,,3308.694444,,,119113,,0,0,,,,,
